Traded,Ticker,net_sentiment,weighted_sentiment,net_sentiment_D,net_sentiment_R,total_trades,avg_trade_size
2014-01-08 00:00:00+00:00,LNT,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,LO,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,LSI,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,M,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,MAC,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MAS,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MAT,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MCD,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MCHP,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MCK,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,MET,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MHFI,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MMC,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MNST,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,MO,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MRK,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MRO,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MRWSY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MSFT,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,MTB,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,MTX,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MURGY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,MWE,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NBL,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NGG,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NGLS,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NOV,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,NSC,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NSRGY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NTAP,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NVS,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NWL,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,NWSA,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,OCR,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,OI,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,OMC,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,ONNN,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,ORKLY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,OXY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,PCLN,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,PEP,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,PFE,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,PH,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,PHI,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,PM,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,POT,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,PPL,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,PRGO,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,PSO,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,PSX,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,QCOM,2,83001.0,0,2,2,41500.5
2014-01-08 00:00:00+00:00,RAI,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RCI,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RDS.A,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,REG,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RGA,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RGC,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RHHBY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RHI,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RKT,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,RRD,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SCMWY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SEIC,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SIEGY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SIX,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SJR,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SLB,2,40501.0,0,2,2,20250.5
2014-01-08 00:00:00+00:00,SLG,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SNY,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,SO,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SRCL,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,SSEZY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,STI,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,STO,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,STRNY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,STT,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,STX,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,STZ,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SVNLY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,SYMC,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,T,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TE,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TEG,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TEL,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TEZNY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TLSYY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TMK,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TOT,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TRV,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TRW,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TSN,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,TW,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TWC,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,TWX,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,TYC,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,UNH,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,UUGRY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,V,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,VAR,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,VCISY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,VIVHY,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,VLO,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,VNTV,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,VODPF,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,VR,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,VRSK,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,VZ,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,WBK,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,WCC,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,WDC,2,16001.0,0,2,2,8000.5
2014-01-08 00:00:00+00:00,WFC,2,40501.0,0,2,2,20250.5
2014-01-08 00:00:00+00:00,WM,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,WR,1,8000.5,0,1,1,8000.5
2014-01-08 00:00:00+00:00,XLS,1,8000.5,1,0,1,8000.5
2014-01-08 00:00:00+00:00,XOM,1,32500.5,0,1,1,32500.5
2014-01-08 00:00:00+00:00,Y,1,8000.5,0,1,1,8000.5
2014-01-09 00:00:00+00:00,AKAM,1,8000.5,0,1,1,8000.5
2014-01-09 00:00:00+00:00,BCE,-1,-8000.5,0,-1,1,8000.5
2014-01-09 00:00:00+00:00,BWA,1,8000.5,0,1,1,8000.5
2014-01-09 00:00:00+00:00,CTSH,-1,-8000.5,0,-1,1,8000.5
2014-01-09 00:00:00+00:00,INTC,1,8000.5,0,1,1,8000.5
2014-01-09 00:00:00+00:00,PEP,1,8000.5,0,1,1,8000.5
2014-01-09 00:00:00+00:00,PM,-1,-8000.5,0,-1,1,8000.5
2014-01-10 00:00:00+00:00,ABBV,-1,-8000.5,-1,0,1,8000.5
2014-01-10 00:00:00+00:00,AGNC,1,8000.5,0,1,1,8000.5
2014-01-10 00:00:00+00:00,AXS,0,0.0,0,0,1,8000.5
2014-01-10 00:00:00+00:00,BAC,1,8000.5,0,1,1,8000.5
2014-01-10 00:00:00+00:00,GPN,1,8000.5,0,1,1,8000.5
2014-01-10 00:00:00+00:00,JNJ,1,8000.5,1,0,1,8000.5
2014-01-10 00:00:00+00:00,LEA,0,0.0,0,0,1,8000.5
2014-01-10 00:00:00+00:00,MAT,-1,-8000.5,-1,0,1,8000.5
2014-01-10 00:00:00+00:00,OCR,0,0.0,0,0,1,8000.5
2014-01-10 00:00:00+00:00,PCLN,2,40501.0,2,0,2,20250.5
2014-01-10 00:00:00+00:00,PEP,1,8000.5,0,1,1,8000.5
2014-01-10 00:00:00+00:00,PM,-1,-8000.5,-1,0,1,8000.5
2014-01-10 00:00:00+00:00,UNH,0,0.0,0,0,1,8000.5
2014-01-10 00:00:00+00:00,USB,1,8000.5,1,0,1,8000.5
2014-01-13 00:00:00+00:00,AAL,1,8000.5,0,1,1,8000.5
2014-01-13 00:00:00+00:00,BIIB,-1,-8000.5,0,-1,1,8000.5
2014-01-13 00:00:00+00:00,HPQ,-1,-8000.5,-1,0,1,8000.5
2014-01-13 00:00:00+00:00,ORCL,1,8000.5,0,1,1,8000.5
2014-01-13 00:00:00+00:00,UNH,-1,-8000.5,0,-1,1,8000.5
2014-01-14 00:00:00+00:00,APU,1,375000.5,0,1,1,375000.5
2014-01-14 00:00:00+00:00,CVX,0,0.0,0,0,1,8000.5
2014-01-14 00:00:00+00:00,DAL,1,8000.5,0,1,1,8000.5
2014-01-14 00:00:00+00:00,EVEP,-1,-375000.5,0,-1,1,375000.5
2014-01-14 00:00:00+00:00,LOW,1,8000.5,0,1,1,8000.5
2014-01-15 00:00:00+00:00,AA,1,8000.5,1,0,1,8000.5
2014-01-15 00:00:00+00:00,APOL,2,16001.0,0,2,2,8000.5
2014-01-15 00:00:00+00:00,B,1,8000.5,0,1,1,8000.5
2014-01-15 00:00:00+00:00,CTY,-1,-8000.5,-1,0,1,8000.5
2014-01-15 00:00:00+00:00,EBAY,-1,-8000.5,0,-1,1,8000.5
2014-01-15 00:00:00+00:00,IHS,1,8000.5,1,0,1,8000.5
2014-01-15 00:00:00+00:00,INTC,1,8000.5,1,0,1,8000.5
2014-01-15 00:00:00+00:00,IPGP,1,8000.5,0,1,1,8000.5
2014-01-15 00:00:00+00:00,TWC,0,0.0,0,0,1,8000.5
2014-01-16 00:00:00+00:00,ADM,-1,-8000.5,0,-1,1,8000.5
2014-01-16 00:00:00+00:00,BAC,2,16001.0,2,0,2,8000.5
2014-01-16 00:00:00+00:00,CPHD,-1,-8000.5,0,-1,1,8000.5
2014-01-16 00:00:00+00:00,DIS,-1,-32500.5,0,-1,1,32500.5
2014-01-16 00:00:00+00:00,GILD,0,0.0,0,0,1,8000.5
2014-01-16 00:00:00+00:00,LGCY,0,0.0,0,0,1,32500.5
2014-01-16 00:00:00+00:00,MRH,-1,-8000.5,0,-1,1,8000.5
2014-01-16 00:00:00+00:00,MSB,1,32500.5,0,1,1,32500.5
2014-01-16 00:00:00+00:00,PCL,-1,-32500.5,0,-1,1,32500.5
2014-01-16 00:00:00+00:00,PRU,1,8000.5,1,0,1,8000.5
2014-01-16 00:00:00+00:00,RDS.A,-1,-8000.5,0,-1,1,8000.5
2014-01-16 00:00:00+00:00,SLB,-1,-32500.5,0,-1,1,32500.5
2014-01-16 00:00:00+00:00,STI,-1,-8000.5,0,-1,1,8000.5
2014-01-16 00:00:00+00:00,WY,-1,-8000.5,0,-1,1,8000.5
2014-01-17 00:00:00+00:00,BAC,1,8000.5,0,1,1,8000.5
2014-01-17 00:00:00+00:00,BUD,-1,-8000.5,0,-1,1,8000.5
2014-01-17 00:00:00+00:00,CELG,1,8000.5,0,1,1,8000.5
2014-01-17 00:00:00+00:00,EBAY,-1,-8000.5,0,-1,1,8000.5
2014-01-17 00:00:00+00:00,EMC,1,8000.5,0,1,1,8000.5
2014-01-17 00:00:00+00:00,UNH,0,0.0,0,0,1,8000.5
2014-01-21 00:00:00+00:00,AFSI,1,8000.5,0,1,1,8000.5
2014-01-21 00:00:00+00:00,CVX,-1,-8000.5,-1,0,1,8000.5
2014-01-21 00:00:00+00:00,GS,0,0.0,0,0,1,32500.5
2014-01-21 00:00:00+00:00,JNJ,-1,-8000.5,-1,0,1,8000.5
2014-01-21 00:00:00+00:00,MA,-1,-8000.5,0,-1,1,8000.5
2014-01-21 00:00:00+00:00,OHI,1,32500.5,0,1,1,32500.5
2014-01-21 00:00:00+00:00,VZ,-1,-8000.5,-1,0,1,8000.5
2014-01-22 00:00:00+00:00,AGU,1,32500.5,1,0,1,32500.5
2014-01-22 00:00:00+00:00,FFIV,1,8000.5,0,1,1,8000.5
2014-01-22 00:00:00+00:00,PCP,-1,-8000.5,0,-1,1,8000.5
2014-01-22 00:00:00+00:00,SRCL,1,8000.5,0,1,1,8000.5
2014-01-22 00:00:00+00:00,SWI,-1,-8000.5,0,-1,1,8000.5
2014-01-23 00:00:00+00:00,AMGN,-1,-8000.5,-1,0,1,8000.5
2014-01-23 00:00:00+00:00,COV,-1,-32500.5,0,-1,1,32500.5
2014-01-23 00:00:00+00:00,EBAY,-1,-8000.5,0,-1,1,8000.5
2014-01-23 00:00:00+00:00,GE,-1,-8000.5,-1,0,1,8000.5
2014-01-23 00:00:00+00:00,GPS,-1,-8000.5,0,-1,1,8000.5
2014-01-23 00:00:00+00:00,HBI,2,16001.0,2,0,2,8000.5
2014-01-23 00:00:00+00:00,L,0,0.0,0,0,1,8000.5
2014-01-23 00:00:00+00:00,MRK,1,8000.5,1,0,1,8000.5
2014-01-23 00:00:00+00:00,NSC,1,8000.5,1,0,1,8000.5
2014-01-23 00:00:00+00:00,OTTR,-1,-8000.5,-1,0,1,8000.5
2014-01-23 00:00:00+00:00,PPL,-1,-8000.5,0,-1,1,8000.5
2014-01-23 00:00:00+00:00,RDS.A,0,0.0,0,0,1,8000.5
2014-01-23 00:00:00+00:00,SNI,-1,-8000.5,0,-1,1,8000.5
2014-01-23 00:00:00+00:00,TRV,-1,-8000.5,-1,0,1,8000.5
2014-01-23 00:00:00+00:00,TSLA,1,8000.5,1,0,1,8000.5
2014-01-23 00:00:00+00:00,UPS,-2,-16001.0,-1,-1,2,8000.5
2014-01-23 00:00:00+00:00,VWO,1,32500.5,0,1,1,32500.5
2014-01-24 00:00:00+00:00,AMZN,1,8000.5,1,0,1,8000.5
2014-01-24 00:00:00+00:00,BIDU,1,8000.5,1,0,1,8000.5
2014-01-24 00:00:00+00:00,BIIB,4,32002.0,4,0,4,8000.5
2014-01-24 00:00:00+00:00,CMI,1,8000.5,1,0,1,8000.5
2014-01-24 00:00:00+00:00,CRM,1,8000.5,0,1,1,8000.5
2014-01-24 00:00:00+00:00,CSCO,-1,-8000.5,-1,0,1,8000.5
2014-01-24 00:00:00+00:00,FB,1,8000.5,0,1,1,8000.5
2014-01-24 00:00:00+00:00,GE,0,0.0,0,0,1,8000.5
2014-01-24 00:00:00+00:00,MWE,-1,-375000.5,0,-1,1,375000.5
2014-01-24 00:00:00+00:00,NGLS,-1,-375000.5,0,-1,1,375000.5
2014-01-24 00:00:00+00:00,SPHQ,1,8000.5,1,0,1,8000.5
2014-01-24 00:00:00+00:00,TM,-1,-8000.5,-1,0,1,8000.5
2014-01-27 00:00:00+00:00,CEN,1,175000.5,0,1,1,175000.5
2014-01-27 00:00:00+00:00,COH,-1,-8000.5,0,-1,1,8000.5
2014-01-27 00:00:00+00:00,COST,1,8000.5,0,1,1,8000.5
2014-01-27 00:00:00+00:00,CSX,-1,-32500.5,0,-1,1,32500.5
2014-01-27 00:00:00+00:00,FDO,-1,-8000.5,0,-1,1,8000.5
2014-01-27 00:00:00+00:00,JMF,1,175000.5,0,1,1,175000.5
2014-01-27 00:00:00+00:00,MDT,0,0.0,0,0,1,8000.5
2014-01-27 00:00:00+00:00,QQQ,2,83001.0,0,2,2,41500.5
2014-01-27 00:00:00+00:00,SCZ,1,75000.5,0,1,1,75000.5
2014-01-27 00:00:00+00:00,SNI,1,8000.5,0,1,1,8000.5
2014-01-27 00:00:00+00:00,TSLA,-1,-8000.5,-1,0,1,8000.5
2014-01-27 00:00:00+00:00,TTP,1,175000.5,0,1,1,175000.5
2014-01-28 00:00:00+00:00,AVY,-1,-8000.5,-1,0,1,8000.5
2014-01-28 00:00:00+00:00,EBAY,0,0.0,0,0,1,8000.5
2014-01-28 00:00:00+00:00,FFIV,1,8000.5,0,1,1,8000.5
2014-01-29 00:00:00+00:00,AAPL,1,8000.5,1,0,1,8000.5
2014-01-29 00:00:00+00:00,APU,-1,-375000.5,0,-1,1,375000.5
2014-01-29 00:00:00+00:00,AXP,0,0.0,0,0,1,32500.5
2014-01-29 00:00:00+00:00,BA,1,8000.5,0,1,2,20250.5
2014-01-29 00:00:00+00:00,BAC,1,8000.5,1,0,1,8000.5
2014-01-29 00:00:00+00:00,BRK.B,1,32500.5,0,1,1,32500.5
2014-01-29 00:00:00+00:00,C,0,0.0,0,0,2,8000.5
2014-01-29 00:00:00+00:00,HPQ,-1,-8000.5,-1,0,1,8000.5
2014-01-29 00:00:00+00:00,IBM,-1,-8000.5,-1,0,1,8000.5
2014-01-29 00:00:00+00:00,JDD,-1,-8000.5,-1,0,1,8000.5
2014-01-29 00:00:00+00:00,JWN,1,8000.5,0,1,1,8000.5
2014-01-29 00:00:00+00:00,LNKD,1,8000.5,1,0,1,8000.5
2014-01-29 00:00:00+00:00,MSFT,1,8000.5,0,1,1,8000.5
2014-01-29 00:00:00+00:00,ORCL,1,8000.5,0,1,1,8000.5
2014-01-29 00:00:00+00:00,SLV,1,8000.5,1,0,1,8000.5
2014-01-29 00:00:00+00:00,SWI,-1,-8000.5,0,-1,1,8000.5
2014-01-29 00:00:00+00:00,SYMC,0,0.0,0,0,1,32500.5
2014-01-29 00:00:00+00:00,V,0,0.0,0,0,1,8000.5
2014-01-30 00:00:00+00:00,AAPL,-1,-8000.5,0,-1,1,8000.5
2014-01-30 00:00:00+00:00,C,1,8000.5,0,1,1,8000.5
2014-01-30 00:00:00+00:00,CELG,0,0.0,0,0,1,8000.5
2014-01-30 00:00:00+00:00,CVS,1,8000.5,0,1,1,8000.5
2014-01-30 00:00:00+00:00,DGX,1,8000.5,0,1,1,8000.5
2014-01-30 00:00:00+00:00,GM,0,0.0,0,0,1,8000.5
2014-01-30 00:00:00+00:00,HON,1,8000.5,0,1,1,8000.5
2014-01-30 00:00:00+00:00,IACI,0,0.0,0,0,1,8000.5
2014-01-30 00:00:00+00:00,IBM,-1,-8000.5,0,-1,1,8000.5
2014-01-30 00:00:00+00:00,MSFT,1,8000.5,0,1,1,8000.5
2014-01-30 00:00:00+00:00,NEE,1,8000.5,0,1,1,8000.5
2014-01-30 00:00:00+00:00,REGN,0,0.0,0,0,1,8000.5
2014-01-31 00:00:00+00:00,ARP,0,0.0,0,0,1,32500.5
2014-01-31 00:00:00+00:00,CLX,0,0.0,0,0,1,32500.5
2014-01-31 00:00:00+00:00,DFS,1,32500.5,0,1,1,32500.5
2014-01-31 00:00:00+00:00,GE,0,0.0,0,0,1,8000.5
2014-01-31 00:00:00+00:00,IP,1,8000.5,0,1,1,8000.5
2014-01-31 00:00:00+00:00,LOW,1,8000.5,1,0,1,8000.5
2014-01-31 00:00:00+00:00,MO,1,8000.5,1,0,1,8000.5
2014-01-31 00:00:00+00:00,NEE,1,8000.5,0,1,1,8000.5
2014-01-31 00:00:00+00:00,SPY,1,32500.5,0,1,1,32500.5
2014-01-31 00:00:00+00:00,TSN,1,8000.5,0,1,1,8000.5
2014-01-31 00:00:00+00:00,TXT,1,32500.5,0,1,1,32500.5
2014-01-31 00:00:00+00:00,VR,1,8000.5,0,1,1,8000.5
2014-02-03 00:00:00+00:00,ACE,1,8000.5,0,1,1,8000.5
2014-02-03 00:00:00+00:00,ALOG,1,8000.5,0,1,1,8000.5
2014-02-03 00:00:00+00:00,CBA,-1,-375000.5,0,-1,1,375000.5
2014-02-03 00:00:00+00:00,CE,1,8000.5,1,0,1,8000.5
2014-02-03 00:00:00+00:00,CEN,-1,-175000.5,0,-1,1,175000.5
2014-02-03 00:00:00+00:00,COV,1,8000.5,0,1,1,8000.5
2014-02-03 00:00:00+00:00,FEI,-1,-175000.5,0,-1,1,175000.5
2014-02-03 00:00:00+00:00,JMF,-1,-175000.5,0,-1,1,175000.5
2014-02-03 00:00:00+00:00,M,0,0.0,0,0,1,8000.5
2014-02-03 00:00:00+00:00,MIE,-1,-175000.5,0,-1,1,175000.5
2014-02-03 00:00:00+00:00,MOG.A,1,8000.5,1,0,1,8000.5
2014-02-03 00:00:00+00:00,NML,-1,-175000.5,0,-1,1,175000.5
2014-02-03 00:00:00+00:00,NSR,1,8000.5,0,1,1,8000.5
2014-02-03 00:00:00+00:00,SWAY,1,8000.5,1,0,1,8000.5
2014-02-03 00:00:00+00:00,TRV,1,8000.5,0,1,1,8000.5
2014-02-03 00:00:00+00:00,TTP,-1,-175000.5,0,-1,1,175000.5
2014-02-04 00:00:00+00:00,BA,0,0.0,0,0,1,8000.5
2014-02-04 00:00:00+00:00,CP,1,8000.5,0,1,1,8000.5
2014-02-04 00:00:00+00:00,FB,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,ABT,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,ADP,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,AGCO,0,0.0,0,0,1,8000.5
2014-02-05 00:00:00+00:00,AGU,1,8000.5,1,0,1,8000.5
2014-02-05 00:00:00+00:00,AMGN,1,8000.5,1,0,1,8000.5
2014-02-05 00:00:00+00:00,BMY,-1,-75000.5,0,-1,1,75000.5
2014-02-05 00:00:00+00:00,CL,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,CVX,-1,-8000.5,-1,0,1,8000.5
2014-02-05 00:00:00+00:00,DD,-1,-75000.5,0,-1,1,75000.5
2014-02-05 00:00:00+00:00,EBAY,-1,-8000.5,0,-1,1,8000.5
2014-02-05 00:00:00+00:00,EMR,-1,-8000.5,-1,0,1,8000.5
2014-02-05 00:00:00+00:00,ETN,-1,-8000.5,-1,0,1,8000.5
2014-02-05 00:00:00+00:00,GIS,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,IBM,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,INTC,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,JNJ,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,KLAC,1,8000.5,1,0,1,8000.5
2014-02-05 00:00:00+00:00,KMB,1,8000.5,1,0,1,8000.5
2014-02-05 00:00:00+00:00,LLY,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,LMT,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,LYSFF,-1,-8000.5,0,-1,1,8000.5
2014-02-05 00:00:00+00:00,MA,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,MCD,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,MMM,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,OGS,-1,-8000.5,0,-1,1,8000.5
2014-02-05 00:00:00+00:00,OKE,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,PM,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,T,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,TGT,1,8000.5,0,1,1,8000.5
2014-02-05 00:00:00+00:00,WMB,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,ALL,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,BFK,1,32500.5,0,1,1,32500.5
2014-02-06 00:00:00+00:00,CMCSA,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,CVX,0,0.0,0,0,1,8000.5
2014-02-06 00:00:00+00:00,DO,-1,-8000.5,0,-1,1,8000.5
2014-02-06 00:00:00+00:00,FAST,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,GILD,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,GSK,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,HON,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,MCK,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,MSFT,1,8000.5,0,1,1,8000.5
2014-02-06 00:00:00+00:00,VFC,-1,-8000.5,0,-1,1,8000.5
2014-02-07 00:00:00+00:00,APU,1,375000.5,0,1,1,375000.5
2014-02-07 00:00:00+00:00,BA,0,0.0,0,0,1,8000.5
2014-02-07 00:00:00+00:00,GSK,1,8000.5,0,1,1,8000.5
2014-02-07 00:00:00+00:00,KMI,1,375000.5,0,1,1,375000.5
2014-02-07 00:00:00+00:00,MRK,1,32500.5,0,1,1,32500.5
2014-02-10 00:00:00+00:00,AAPL,0,0.0,0,0,1,32500.5
2014-02-10 00:00:00+00:00,AGU,-1,-8000.5,-1,0,1,8000.5
2014-02-10 00:00:00+00:00,C,-1,-8000.5,-1,0,1,8000.5
2014-02-10 00:00:00+00:00,CI,0,0.0,0,0,1,8000.5
2014-02-10 00:00:00+00:00,CMRE,1,32500.5,1,0,1,32500.5
2014-02-10 00:00:00+00:00,EMR,0,0.0,0,0,1,8000.5
2014-02-10 00:00:00+00:00,FDX,-1,-8000.5,0,-1,1,8000.5
2014-02-10 00:00:00+00:00,FOSL,1,8000.5,0,1,1,8000.5
2014-02-10 00:00:00+00:00,GCI,-1,-8000.5,-1,0,1,8000.5
2014-02-10 00:00:00+00:00,GIS,0,0.0,0,0,1,32500.5
2014-02-10 00:00:00+00:00,LH,1,8000.5,0,1,1,8000.5
